X	Y	P
0.0000 -1.3950 89.1443
0.6975 -1.3950 94.6815
1.3950 -1.3950 94.3803
2.0925 -1.3950 94.1051
2.7900 -1.3950 96.0421
3.4875 -1.3950 98.0107
4.1850 -1.3950 99.2692
4.8825 -1.3950 100.5352
5.5800 -1.3950 101.5390
6.2775 -1.3950 102.4923
6.9750 -1.3950 97.7166
7.6725 -1.3950 100.2010
8.3700 -1.3950 101.5487
9.0675 -1.3950 100.5798
9.7650 -1.3950 99.9011
10.4625 -1.3950 101.4069
11.1600 -1.3950 102.9132
11.8575 -1.3950 101.8116
12.5550 -1.3950 100.6337
13.2525 -1.3950 100.9120
13.9500 -1.3950 101.5123
14.6475 -1.3950 102.0561
15.3450 -1.3950 102.5430
16.0425 -1.3950 102.4791
16.7400 -1.3950 101.9116
17.4375 -1.3950 101.7355
18.1350 -1.3950 102.2689
18.8325 -1.3950 102.4106
19.5300 -1.3950 100.8623
20.2275 -1.3950 99.3745
20.9250 -1.3950 99.8156
21.6225 -1.3950 100.2567
22.3200 -1.3950 96.2073
23.0175 -1.3950 91.4857
23.7150 -1.3950 90.3676
24.4125 -1.3950 90.6970
25.1100 -1.3950 95.6349
25.8075 -1.3950 104.0646
26.5050 -1.3950 109.0874
27.2025 -1.3950 109.2839
27.9000 -1.3950 107.9473
28.5975 -1.3950 102.3349
29.2950 -1.3950 97.4807
29.9925 -1.3950 98.7389
30.6900 -1.3950 99.9972
31.3875 -1.3950 104.3724
32.0850 -1.3950 108.8798
32.7825 -1.3950 107.6162
33.4800 -1.3950 104.9523
34.1775 -1.3950 102.8971
34.8750 -1.3950 101.1706
35.5725 -1.3950 97.6490
36.2700 -1.3950 92.3252
36.9675 -1.3950 90.2231
37.6650 -1.3950 94.1919
38.3625 -1.3950 97.3483
39.0600 -1.3950 97.1580
39.7575 -1.3950 96.8018
40.4550 -1.3950 92.7281
41.1525 -1.3950 88.6543
41.8500 -1.3950 98.5780
42.5475 -1.3950 110.1845
43.2450 -1.3950 107.1582
43.9425 -1.3950 99.0172
44.6400 -1.3950 92.9960
45.3375 -1.3950 88.4271
46.0350 -1.3950 86.9263
46.7325 -1.3950 89.4248
47.4300 -1.3950 87.7367
48.1275 -1.3950 75.6203
48.8250 -1.3950 67.4338
49.5225 -1.3950 84.4153
50.2200 -1.3950 101.3969
50.9175 -1.3950 101.8002
51.6150 -1.3950 101.9083
52.3125 -1.3950 109.0348
53.0100 -1.3950 117.5724
53.7075 -1.3950 125.8188
54.4050 -1.3950 133.9406
55.1025 -1.3950 136.5213
55.8000 -1.3950 134.2194
56.4975 -1.3950 125.6869
57.1950 -1.3950 106.8958
57.8925 -1.3950 91.3809
58.5900 -1.3950 87.0533
59.2875 -1.3950 83.6611
59.9850 -1.3950 91.3056
60.6825 -1.3950 98.9502
61.3800 -1.3950 78.9379
62.0775 -1.3950 62.6240
62.7750 -1.3950 78.3609
63.4725 -1.3950 103.4388
64.1700 -1.3950 85.4477
64.8675 -1.3950 57.5489
65.5650 -1.3950 62.0743
66.2625 -1.3950 102.7462
66.9600 -1.3950 165.5822
67.6575 -1.3950 215.5910
68.3550 -1.3950 239.7900
69.0525 -1.3950 138.8467
69.7500 -1.3950 100.0611
0.0000 -0.6975 89.6404
0.6975 -0.6975 94.8269
1.3950 -0.6975 94.4884
2.0925 -0.6975 94.1613
2.7900 -0.6975 95.7608
3.4875 -0.6975 97.7533
4.1850 -0.6975 99.0196
4.8825 -0.6975 100.3129
5.5800 -0.6975 101.4207
6.2775 -0.6975 102.3830
6.9750 -0.6975 97.3201
7.6725 -0.6975 99.8410
8.3700 -0.6975 101.6245
