58.590000,2.092500,109.459412
59.287498,2.092500,109.353149
59.985001,2.092500,101.223007
60.682499,2.092500,93.092751
61.379997,2.092500,99.367393
62.077499,2.092500,102.423393
62.774998,2.092500,102.781868
63.472500,2.092500,102.471046
64.169998,2.092500,105.099579
64.867500,2.092500,106.417114
65.565002,2.092500,109.168266
66.262497,2.092500,113.354584
66.959999,2.092500,121.451698
67.657501,2.092500,113.638885
68.354996,2.092500,107.776329
69.052498,2.092500,109.886879
69.750000,2.092500,98.843796
0.000000,2.790000,116.530090
0.697500,2.790000,106.569550
1.395000,2.790000,96.193398
2.092500,2.790000,88.294533
2.790000,2.790000,79.713776
3.487500,2.790000,63.731121
4.185000,2.790000,70.206367
4.882500,2.790000,77.018349
5.580000,2.790000,77.269356
6.277500,2.790000,63.856136
6.975000,2.790000,66.186142
7.672500,2.790000,68.653137
8.370000,2.790000,77.425606
9.067500,2.790000,89.985542
9.764999,2.790000,97.150650
10.462500,2.790000,98.033691
11.160000,2.790000,100.470459
11.857500,2.790000,106.505386
12.555000,2.790000,111.402588
13.252500,2.790000,109.637138
13.950000,2.790000,107.867096
14.647500,2.790000,108.553635
15.344999,2.790000,109.261627
16.042500,2.790000,111.283005
16.740000,2.790000,113.709991
17.437500,2.790000,111.070404
18.135000,2.790000,104.956238
18.832500,2.790000,101.162361
19.529999,2.790000,100.555023
20.227499,2.790000,99.927628
20.924999,2.790000,99.256409
21.622499,2.790000,98.715759
22.320000,2.790000,101.759735
23.017500,2.790000,104.804565
23.715000,2.790000,102.537971
24.412500,2.790000,99.505783
25.110001,2.790000,94.707321
25.807499,2.790000,89.208954
26.504999,2.790000,89.800140
27.202499,2.790000,95.229172
27.900000,2.790000,99.358925
28.597500,2.790000,101.485062
29.295000,2.790000,102.550346
29.992500,2.790000,100.382927
30.689999,2.790000,98.492188
31.387499,2.790000,99.404205
32.084999,2.790000,100.316376
32.782501,2.790000,97.216042
33.480000,2.790000,93.791328
34.177498,2.790000,95.246719
34.875000,2.790000,98.226814
35.572498,2.790000,98.870277
36.270000,2.790000,97.946838
36.967499,2.790000,97.677551
37.665001,2.790000,98.237091
38.362499,2.790000,98.903824
39.059998,2.790000,99.830826
39.757500,2.790000,100.445732
40.454998,2.790000,99.249191
41.152500,2.790000,98.052551
41.849998,2.790000,98.956024
42.547501,2.790000,99.853333
43.244999,2.790000,94.211243
43.942501,2.790000,87.261436
44.639999,2.790000,90.730484
45.337498,2.790000,99.194504
46.035000,2.790000,102.546249
46.732498,2.790000,101.214890
47.430000,2.790000,103.384750
48.127499,2.790000,111.627480
48.825001,2.790000,118.661163
49.522499,2.790000,121.119049
50.220001,2.790000,122.535126
50.917500,2.790000,107.931976
51.614998,2.790000,93.328354
52.312500,2.790000,93.995674
53.009998,2.790000,96.197563
53.707500,2.790000,94.295670
54.404999,2.790000,91.150642
55.102501,2.790000,89.704521
55.799999,2.790000,89.303757
56.497498,2.790000,93.138138
57.195000,2.790000,102.113113
57.892498,2.790000,108.654137
58.590000,2.790000,109.493927
59.287498,2.790000,109.026627
59.985001,2.790000,100.900208
60.682499,2.790000,92.773560
61.379997,2.790000,99.483665
62.077499,2.790000,102.538414
62.774998,2.790000,102.769684
63.472500,2.790000,102.459007
64.169998,2.790000,105.149147
64.867500,2.790000,106.466179
65.565002,2.790000,109.323624
66.262497,2.790000,113.508301
66.959999,2.790000,121.166901
67.657501,2.790000,113.356995
68.354996,2.790000,107.851692
69.052498,2.790000,109.961479
69.750000,2.790000,98.843796
0.000000,3.487500,109.222122
0.697500,3.487500,99.985992
1.395000,3.487500,92.701675
2.092500,3.487500,84.561356
2.790000,3.487500,63.639568
3.487500,3.487500,66.683800
4.185000,3.487500,72.922478
4.882500,3.487500,77.755898
5.580000,3.487500,77.920937
6.277500,3.487500,65.289352
6.975000,3.487500,67.569229
7.672500,3.487500,70.092262
8.370000,3.487500,81.074661
9.067500,3.487500,93.422783
9.764999,3.487500,97.537247
10.462500,3.487500,98.392288
11.160000,3.487500,102.033562
11.857500,3.487500,107.987381
12.555000,3.487500,110.937790
13.252500,3.487500,109.196533
13.950000,3.487500,108.020004
14.647500,3.487500,108.717819
15.344999,3.487500,109.417999
16.042500,3.487500,111.756546
16.740000,3.487500,114.164444
17.437500,3.487500,109.978775
18.135000,3.487500,103.905251
18.832500,3.487500,101.078247
19.529999,3.487500,100.473381
20.227499,3.487500,99.836121
20.924999,3.487500,99.167564
21.622499,3.487500,99.085197
22.320000,3.487500,102.119560
23.017500,3.487500,105.116364
23.715000,3.487500,102.185684
24.412500,3.487500,99.162315
25.110001,3.487500,94.099045
25.807499,3.487500,88.615128
26.504999,3.487500,90.384567
27.202499,3.487500,95.800095
27.900000,3.487500,99.587784
28.597500,3.487500,101.708633
29.295000,3.487500,102.329781
29.992500,3.487500,100.167175
30.689999,3.487500,98.585602
31.387499,3.487500,99.495560
32.084999,3.487500,100.334061
32.782501,3.487500,96.915703
33.480000,3.487500,93.496719
34.177498,3.487500,95.487534
34.875000,3.487500,98.463409
35.572498,3.487500,98.806419
36.270000,3.487500,97.883919
36.967499,3.487500,97.722694
37.665001,3.487500,98.281441
38.362499,3.487500,98.974220
39.059998,3.487500,99.900078
39.757500,3.487500,100.351410
40.454998,3.487500,99.156487
41.152500,3.487500,98.135895
41.849998,3.487500,99.031715
42.547501,3.487500,99.927673
43.244999,3.487500,93.744942
43.942501,3.487500,86.801979
44.639999,3.487500,91.281029
45.337498,3.487500,99.737190
46.035000,3.487500,102.461288
46.732498,3.487500,101.131119
47.430000,3.487500,103.879173
48.127499,3.487500,112.115463
48.825001,3.487500,118.813202
49.522499,3.487500,121.269043
50.220001,3.487500,121.684784
50.917500,3.487500,107.092468
51.614998,3.487500,92.499382
52.312500,3.487500,94.132767
53.009998,3.487500,96.332779
53.707500,3.487500,94.096832
54.404999,3.487500,90.954506
55.102501,3.487500,89.685127
55.799999,3.487500,89.284569
56.497498,3.487500,93.627449
57.195000,3.487500,102.596558
57.892498,3.487500,108.699020
58.590000,3.487500,109.538284
59.287498,3.487500,108.607048
59.985001,3.487500,100.485352
60.682499,3.487500,96.580048
61.379997,3.487500,99.633087
62.077499,3.487500,102.686256
62.774998,3.487500,102.754028
63.472500,3.487500,102.443520
64.169998,3.487500,105.212860
64.867500,3.487500,106.529213
65.565002,3.487500,109.523239
66.262497,3.487500,113.705818
66.959999,3.487500,120.800880
67.657501,3.487500,112.994820
68.354996,3.487500,107.948555
69.052498,3.487500,110.057350
69.750000,3.487500,98.843796
